711L	Silencio, mi amor, que la noche crece.	# Rudyard Kipling
712H	El hombre más feliz del mundo es aquel que sepa reconocer los méritos de los demás y pueda alegrarse del bien ajeno como si fuera propio.	# Goethe
713H	La felicidad existe en la tierra, y se gana a través del ejercicio prudente de la razón, conocimiento de la armonía del Universo y practica constante de la generosidad.	# José Martí
714L	El castigo para aquellos que han amado a las mujeres es amarlas para siempre.	# Antoine de Rivarol
715H	La felicidad depende de nosotros mismos.	# Aristóteles
716S	Había estado llorando, pues los rastros de las lágrimas seguían húmedos sobre las mejillas.	# Charles Dickens
717LS	Entonces pensé en la mujer; en los días de abstinencia que me esperaban; en la tristeza de morir sin haber dado mi placer, una vez más, al calor de otro cuerpo.	# Alejo Carpentier
718F	Si paseo por la estancia, temo tropezar con lo desconocido que se oculta detrás de la puerta, entre la cortina, en el armario, bajo la cama.	# Guy de Maupassant
719H	Los tres amigos permanecieron unidos por un momento en un abrazo mudo, ardiente y casi alegre.	# Alexandre Dumas
720L	¡Cuidado con enamorarse!	# Goethe
721HL	La alegría brilló en sus ojos: yo había adivinado desde hacía mucho tiempo que él no miraba a Lisa con indiferencia.	# Fiodor Dostoievski
722S	En la soledad no se encuentra más que lo que a la soledad se lleva.	# Juan Ramón Jiménez
723F	El miedo tiene muchos ojos y puede ver las cosas bajo tierra.	# Miguel de Cervantes
724A	¡Oye y entiende, monstruo de Mondoñedo! Dile á tu insoportable señorita que son las ocho y tengo hambre.	# Pedro A de Alarcon
725S	El niño Miguel ha muerto. Le suplica su compañía.	# Juan Rulfo
726S	¿Ya murió? ¿Y de qué? -No supe de qué. Tal vez de tristeza. Suspiraba mucho.	# Juan Rulfo
727S	Es terriblemente triste eso de que el talento dure más que la belleza.	# Oscar Wilde
728H	Añadiré que esto fue también lo que me decidió desde el primer día a no tratarlo brutalmente; incluso me sentía feliz cuando por casualidad se me presentaba la ocasión de alegrarlo o de distraerlo.	# Fiodor Dostoievski
729L	Por tus besos vendería el porvenir.	# François-René de Chateaubriand
730F	—Condenado sea —dije poniéndome en pie y lanzándome sobre él—. Yo la maté. Estoy loco. Acabaré con usted.	# Charles Dickens
731LS	Antes de colocar la fúnebre losa de la desesperación sobre aquel amor inextinguible, quiso dar un adiós supremo a la que era hacía mucho tiempo alma de su alma.	# Pedro A de Alarcon
732S	La vida es una caída horizontal.	# Jean Cocteau
733F	Y entonces..., entonces todo es misterio y terror, y una historia que no se debe contar.	# Edgar Allan Poe
734A	Sé por qué odio los domingos: porque la gente que está ocupada con nada, se permite estar ociosa como yo.	# Jules Renard
735H	La longevidad es la recompensa de la virtud.	# Simone de Beauvoir
736L	Franz ama todo lo excéntrico; yo he querido hacer que se enamorase de la señorita Danglars.	# Alexandre Dumas
737L	Y, sin embargo, no se habían confesado nunca tal amor. Habían ido creciendo el uno y el otro como dos árboles que mezclan sus raíces bajo la tierra, sus ramas en el aire, su perfume en el cielo, pero su deseo de vivir juntos era el mismo.	# Alexandre Dumas
738LH	Él escucha con una sonrisa, le acaricia los cabellos, le besa las manos, y la más perfecta felicidad brilla en su rostro.	# Fiodor Dostoievski
739A	-¿Sabes que estoy muy enojada contigo, gatito?	# Lewis Carrol
740L	Siempre anduve paseando mi amor por todas partes, hasta que te encontré a ti y te lo di enteramente.	# Juan Rulfo
741H	La vida es la cosa mejor que se ha inventado.	# Gabriel García Márquez
742A	Hay en usted un no sé qué que me llena de ira. Y sé por qué ha venido usted aquí.	# Oscar Wilde
743A	Elvira cultivaba un odio absoluto por ese militar rechoncho y remoto con el cual jamás había tenido ni el menor contacto, maldiciéndolo y lanzándole mal de ojo.	# Isabel Allende
744A	Decía usted bien: es usted muy cobarde.	# Oscar Wilde
745HS	Maurice pensaba que era imposible que semejante criatura pudiera engañar, y experimentaba una alegría amarga al considerar que aquel hermoso cuerpo pertenecía al buen burgués de sonrisa honesta y bromas vulgares.	# Alexandre Dumas
746H	Esa síncera alegría ha vuelto por completo mi «joven corazón» a favor de usted.	# Fiodor Dostoievski
747A	El odio es la cadena más abominable con la que una persona puede obligar a otras.	# Ugo Foscolo
748H	Puesto que en el cielo hay más alegría por un pecadorarrepentido que por cien justos que no han pecado nunca, intentemos alegrar al cielo.	# Alexandre Dumas
749H	Al contrario, el heroísmo es superior a no importa qué felicidad, y la sola predisposición al heroísmo constituye la felicidad.	# Fiodor Dostoievski
750F	El terror de mis relatos proviene de la densa oscuridad de mi corazón.	# Edgar Allan Poe
751F	Para mí, al menos, en las circunstancias que me rodeaban, de las puras abstracciones que el hipocondríaco se ingeniaba en lanzar sobre su lienzo, se alzaba un terror intenso, intolerable.	# Edgar Allan Poe
752F	La ignorancia es la madre del miedo.	# Hermann Melville
753S	Cuando llovía, el agua me entraba hasta el alma.	# Julio Cortazar
754F	El miedo es la forma de nuestra subordinación a las leyes físicas.	# Benito Pérez Galdós
755H	Fácilmente estará contento y sosegado el que, de verdad, tiene la conciencia limpia.	# Thomas De Kempis
756S	El sufrimiento más intolerable es el que produce la prolongación del placer más intenso.	# George Bernard Shaw
757S	Una lluvia menuda golpeaba en los cristales; me invadió la tristeza.	# Guy de Maupassant
758F	El miedo es la más terrible de las pasiones porque tiene sus primeros efectos contra la razón; paraliza el corazón y la mente.	# Antoine de Rivarol
759A	En qué consistía todo aquel juego, no he podido jamás hacérmelo explicar por Kraft,pero el odio mutuo sobrevenido entre ellos dos, después de su enemistad, me había sido confirmado por todos los conductos.	# Fiodor Dostoievski
760SH	La risa franca y sin maldad, es la alegría: ¿dónde encontrar la alegría en nuestra época y dónde encontrar a la gente que sepa estar alegre?	# Fiodor Dostoievski
761H	Estaba muy contenta y divertida conmigo. Yo también lo estaba.	# Juan Manuel Torres Moreno
762H	Incluso si la felicidad se olvida de ti un poco, nunca la olvides por completo.	# Jacques Prévert
763L	Las mejores palabras de amor están entre dos gentes que no se dicen nada.	# Jaime Sabines
764S	Porque no estoy acostada sólo por un rato. Y ni en la cama de mi madre, sino dentro de un cajón negro como el que se usa para enterrar a los muertos. Porque estoy muerta.	# Juan Rulfo
765FS	La vida se nos antoja más llena de interés cuando estamos a punto de perderla.	# Agatha Christie
766S	El mal que hacemos es siempre más triste que el mal que nos hacen.	# Jacinto Benavente
767H	Levanté la cabeza: ni burla ni cólera en su rostro, sino una sonrisa luminosa y alegre.	# Fiodor Dostoievski
768L	Y aunque el amor no sea otra cosa que fantasmas pasajeros, esto basta para labrar nuestra dicha cuando, deteniéndonos a contemplarlos como niños alegres, nos extasiamos con tan maravillosas ilusiones.	# Goethe
769H	Cuando se abre una flor, es primavera en todo el mundo.	# Alejandro Jodorowsky
770A	Como si esta tremenda cólera me hubiese purgado del mal, vaciado de esperanza, delante de esta noche cargada de presagios y de estrellas, me abría por primera vez a la tierna indiferencia del mundo.	# Albert Camus
771A	Nunca tanto como hoy he sentido este penoso deber compensado, equilibrado, iluminado por la conciencia de un imperioso y sagrado mandamiento y por el horror que siento delante del rostro de un hombre en el que no leo más que monstruosidades.	# Albert Camus
772L	Tienes que oír mi amor con su voz, tocarlo en su carne, aceptarlo como es, desnudo y libre.	# Jaime Sabines
773AF	Más miedo tengo aún a la maldición de los muertos que al odio de los vivos.	# Alexandre Dumas
774F	El verdadero miedo es como una reminiscencia de los terrores fantásticos de antaño.	# Guy de Maupassant
775HS	También yo no sé qué otra sed deliciosa, que experimentaba hasta la felicidad y hasta un sufrimiento torturador.	# Fiodor Dostoievski
776H	¡Has de ser muy feliz, viviendo aquí en este bosque y poniéndote alegre siempre que quieres!	# Lewis Carrol
777S	Quien vive sin pensar no puede decir que vive.	# Pedro Calderón de la Barca
778L	Era tan bonita, tan, digamos, tan tierna, que daba gusto quererla.	# Juan Rulfo
779H	Fue hacia los periodistas y dio algunos apretones de mano. Bromearon, rieron, y parecían sentirse muy a su gusto.	# Albert Camus
780AL	Entre un hombre y una mujer no hay amistad posible; hay amor, odio, pasión, pero no amistad.	# Oscar Wilde
781L	El amor es tan importante como la comida. Pero no alimenta.	# Gabriel García Márquez
782F	Es absolutamente esencial para la paz y la seguridad de la humanidad que no perturbemos ciertos rincones oscuros y muertos, ciertas profundidades inundadas de la Tierra, para que los monstruos dormidos no despierten a la nueva vida.	# HP Lovecraft
783F	Los elefantes miedosos siempre están expuestos al daño.	# Rudyard Kipling
784A	Me trataba dándome toda clase de nombres insultantes, empeñándose sobre todo en hacerme comprender mi origen, para la mayor alegría de todos los oyentes.	# Fiodor Dostoievski
785FS	Murió retorcida por la sangre que la ahogaba. Todavía veo sus muecas, y sus muecas eran los más tristes gestos que ha hecho un ser humano.	# Juan Rulfo
786HLS	Se persuadió a sí mismo de su nuevo amor y se atrajo irresistiblemente el amor de aquella pobre idiota, amor que le procuró a la infeliz en los últimos meses de su vida la perfecta felicidad.	# Fiodor Dostoievski
787S	Como comprenderéis, yo me abstuve de comprarlo por algún tiempo, y me fui, lo confieso, bastante entristecido, porque el caballo me miró con ternura, y me había acariciado con su cabeza.	# Alexandre Dumas
788LS	Poca es la alegría que te produce tu amor.	# Oscar Wilde
789S	Este mundo, que lo aprieta a uno por todos lados, que va vaciando puños de nuestro polvo aquí y allá, deshaciéndonos en pedazos como si rociara la tierra con nuestra sangre.	# Juan Rulfo
790S	No había sido feliz con su mujer, pero, en conjunto, se había acostumbrado a ella.	# Albert Camus
791F	La muerte es dulce; pero su antesala, cruel.	# Camilo José Cela
792S	Nos volveremos ceniza en esta casa sin hombres, pero no le daremos a este pueblo miserable el gusto de vernos llorar.	# Gabriel García Márquez
793A	—Encontraré al infame —pensaba Maurice—; y ese día, pobre de él.	# Alexandre Dumas
794L	Escarbó tan profundamente en los sentimientos de ella, que buscando el interés encontró el amor, porque tratando de que ella lo quisiera terminó por quererla.	# Gabriel García Márquez
795LS	Soy el preso en la casa del amor extraviado.	# Henry Miller
796S	En ningún momento de la historia, en ningún lugar del planeta, las religiones han servido para que los seres humanos se acerquen unos a los otros. Por el contrario, sólo han servido para separar, para quemar, para torturar.	# José Saramago
797S	La mayor desgracia es merecer la desgracia.	# Jean de la Fontaine
798F	Anoche sentí que alguien se inclinaba sobre mí y con su boca sobre la mía, bebía mi vida.	# Guy de Maupassant
799AL	Hay que amar lo que es digno de ser amado y odiar lo que es odioso, pero hace falta un buen criterio para distinguirlos.	# Robert Frost
800H	Ella siempre con la misma alegría, yo siempre con la misma emoción.	# Alexandre Dumas
801A	¿Quiere explicarnos los motivos de ese odio a muerte contra su padre?	# Fiodor Dostoievski
802F	Se asustó y trató de taparse con sus dedos el agujero que se le había hecho en las costillas, por donde le salía en un solo chorro la cosa aquella colorada que lo hacía ponerse más descolorido.	# Juan Rulfo
803F	Si tienes miedo a la soledad, no intentes ser justo.	# Jules Renard
804F	En ese momento oyeron un ruido ensordecedor, la tierra tembló y se oscureció la atmósfera.	# George Orwell
805S	¿Cómo será posible que nada te conmueva, que no haya lluvia que te estruje ni sol que rinda tu fatiga?	# Salvador Novo
806L	Toco tu boca, con un dedo toco el borde de tu boca, voy dibujándola como si saliera de mi mano.	# Julio Cortazar
807A	¿cuál no sería mi asombro cuando sorprendí también sobre mi persona aquella mirada angustiosa, lastimera y llena de odio del príncipe?	# Fiodor Dostoievski
808LS	Ella amaba a otro y a mí jamás se me había ocurrido pensar en tal cosa.	# Charles Dickens
809A	Sabía que no quería a nadie, pero olvidaba que odiaba a uno.	# Alexandre Dumas
810AF	En nuestro mundo no habrá más emociones que el miedo, la rabia, el triunfo y el autorebajamiento.	# George Orwell
811A	La cólera se apoderó de mi. Sentí el deseo de proceder con ella del modo más vil.	# Fiodor Dostoievski
812HL	Una mujer hermosa agrada a los ojos; una mujer buena agrada al corazón; la primera es un dije; la segunda es un tesoro.	# Marlene Dietrich
813LS	Ya no la quiero, es cierto, pero tal vez la quiero.	# Pablo Neruda
814F	Camino entonces de un extremo a otro de la sala sintiendo la opresión de un temor confuso e irresistible, el temor de dormir y el temor de la cama.	# Guy de Maupassant
815F	Tiemblan más ustedes al pronunciar la sentencia que yo al recibirla.	# Giordano Bruno
816A	Como usted quiera - respondí. Ahora me era odioso.	# Fiodor Dostoievski
817S	El sol se levantó tristemente, pero salió sobre una noche no más triste que aquel hombre dotado de talento y de buen corazón.	# Charles Dickens
818H	¡Qué felices somos aquí! —se decían unos a otros.	# Oscar Wilde
819F	El miedo reina sobre la vida.	# Albert Schweitzer
820H	¡Cuánto me alegra que me haya encontrado! ¡Iba a salir!	# Fiodor Dostoievski
821S	Los hombres envejecen, pero no maduran.	# Alphonse Daudet
822H	No es necesario hacer el bien. Sólo se trata de no hacer el mal.	# Isaac Asimov
823A	¡Con mucho gusto!... Es un villano, que ha sacrificado a su propia mujer para satisfacer sus odios personales.	# Alexandre Dumas
824HS	Si construyéramos la Casa de la Felicidad, la habitación más grande sería la sala de espera.	# Jules Renard
